,Label,Text
973,0,Yup i thk so until e shop closes lor.
1238,0,Is ur paper in e morn or aft tmr?
2154,0,I dont have i shall buy one dear
3129,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
4917,0,"Just dropped em off, omw back now"
1497,0,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
449,0,LOL ... Have you made plans for new years?
4513,0,Now project pa. After that only i can come.
5009,0,Go fool dont cheat others ok
2607,0,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
1551,0,He says hi and to get your ass back to south tampa (preferably at a kegger)
4948,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
1146,1,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
3258,0,"No, but you told me you were going, before you got drunk!"
2092,0,Then get some cash together and I'll text jason
1313,0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
2015,0,Ambrith..madurai..met u in arun dha marrge..remembr?
2845,0,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
2373,0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
2617,0,I went to ur hon lab but no one is there.
3732,0,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
2827,0,Ok lor...
413,0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
941,0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
801,1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
4411,0,You also didnt get na hi hi hi hi hi
256,0,Don't necessarily expect it to be done before you get back though because I'm just now headin out
5464,0,I will treasure every moment we spend together...
647,0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
1767,1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
4773,0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
4130,0,Me i'm not workin. Once i get job...
2596,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
2288,0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
24,0,Ffffffffff. Alright no way I can meet up with you sooner?
1088,0,You can never do NOTHING
4807,0,Call me when u finish then i come n pick u.
2291,0,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
112,0,Going for dinner.msg you after.
2407,0,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
56,1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
1309,0,I jokin oni lar.. Ü busy then i wun disturb ü.
695,0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
1227,1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
3705,0,Kent vale lor... Ü wait 4 me there ar?
276,0,Thanx...
2316,0,That's significant but dont worry.
1833,0,What time is ur flight tmr?
682,0,Ü log off 4 wat. It's sdryb8i
4589,0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
3980,0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
1137,1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
3685,0,Dad says hurry the hell up
2620,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
2986,0,No break time one... How... I come out n get my stuff fr ü?
1346,0,Que pases un buen tiempo or something like that
2222,0,I notice you like looking in the shit mirror youre turning into a right freak
5260,0,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
2437,0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
3426,0,True. Its easier with her here.
3787,0,Wat r u doing?
3243,0,Good Morning my Dear........... Have a great &amp; successful day.
4034,0,I am taking you for italian food. How about a pretty dress with no panties? :)
2833,0,Its normally hot mail. Com you see!
3169,0,Ugh hopefully the asus ppl dont randomly do a reformat.
2464,0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
5268,0,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"
4582,0,Not course. Only maths one day one chapter with in one month we can finish.
81,0,K. Did you call me just now ah? 
1972,0,Enjoy ur life. . Good night
1714,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
5110,1,You have 1 new message. Please call 08715205273
4348,1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
1946,0,Can ü call me at 10:10 to make sure dat i've woken up...
4838,0,....photoshop makes my computer shut down.
3764,0,K.i will send in  &lt;#&gt;  min:)
1610,0,You all ready for * big day tomorrow?
2820,0,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
2516,0,Bognor it is! Should be splendid at this time of year.
4693,0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
5443,1,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
4302,0,Are there TA jobs available? Let me know please cos i really need to start working
665,0,Yes baby! We can study all the positions of the kama sutra ;)
2194,0,I called but no one pick up e phone. I ask both of them already they said ok.
3252,0,"I‘ll leave around four, ok?"
4746,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
1017,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
557,0,Having lunch:)you are not in online?why?
3305,0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
2962,0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
1207,1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
3143,0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
2633,0,I WILL CAL YOU SIR. In meeting
1510,0,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
4377,1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
5041,1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
266,0,Same. Wana plan a trip sometme then
2339,0,"Alright, see you in a bit"
2921,0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
2111,0,Do we have any spare power supplies
3404,0,Good night my dear.. Sleepwell&amp;Take care
1909,0,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u 
2700,0,Oh baby of the house. How come you dont have any new pictures on facebook
3408,0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
3809,0,Mm you ask him to come its enough :-)
3478,0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
4786,1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
1784,0,No dear i do have free messages without any recharge. Hi hi hi
1237,0,How much are we getting?
4645,0,Did u got that persons story
5496,0,Yes... I trust u to buy new stuff ASAP so I can try it out
2186,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
4595,0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
908,0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
1303,0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
4214,0,I attended but nothing is there.
1627,0,Dear how you. Are you ok?
1522,0,Are you angry with me. What happen dear
835,0,Surely result will offer:)
358,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
138,0,No no. I will check all rooms befor activities
299,0,I cant pick the phone right now. Pls send a message
1556,0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
1003,0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
382,0,"Yeah sure, give me a couple minutes to track down my wallet"
4826,0,I am going to sleep. I am tired of travel.
761,1,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply."
3145,0,"Haha I heard that, text me when you're around"
5477,0,What Today-sunday..sunday is holiday..so no work..
3413,0,No she didnt. I will search online and let you know.
4509,0,Not able to do anything.
1402,0,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
4622,0,"Received, understood n acted upon!"
4790,0,We're on the opposite side from where we dropped you off
1932,0,What pa tell me.. I went to bath:-)
2522,0,"Sorry, I'll call later"
4445,0,COME BACK TO TAMPA FFFFUUUUUUU
4768,1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
2459,0,"Cool, I'll text you when I'm on the way"
3379,0,Hows that watch resizing
58,0,Tell where you reached
76,0,Thats cool. i am a gentleman and will treat you with dignity and respect.
796,0,it's really getting me down just hanging around.
4450,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
4037,0,How are you holding up?
785,0,Dont think so. It turns off like randomlly within 5min of opening
2523,0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar
4604,0,And I don't plan on staying the night but I prolly won't be back til late
2217,0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
3698,1,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
